waypoint_id,segment_id,visit_order,polygon_id,segment_type,spray_on,point_role,longitude,latitude
1541,771,14,1,spray,True,start,12.3152981913,54.1781328626
1542,771,14,1,spray,True,end,12.3154344671,54.1781359020
1543,772,14,1,turn,False,start,12.3154344671,54.1781359020
1544,772,14,1,turn,False,end,12.3153962026,54.1781471861
1545,773,14,1,spray,True,start,12.3153962026,54.1781471861
1546,773,14,1,spray,True,end,12.3153213570,54.1781455168
1547,774,15,2,transit,False,start,12.3153213570,54.1781455168
1548,774,15,2,transit,False,end,12.3143123047,54.1778082779
1549,775,15,2,spray,True,start,12.3143123047,54.1778082779
1550,775,15,2,spray,True,end,12.3142796837,54.1778075500
1551,776,15,2,turn,False,start,12.3142796837,54.1778075500
1552,776,15,2,turn,False,end,12.3142440109,54.1777946165
1553,777,15,2,spray,True,start,12.3142440109,54.1777946165
1554,777,15,2,spray,True,end,12.3143535523,54.1777970607
1555,778,15,2,turn,False,start,12.3143535523,54.1777970607
1556,778,15,2,turn,False,end,12.3143721698,54.1777853385
1557,779,15,2,spray,True,start,12.3143721698,54.1777853385
1558,779,15,2,spray,True,end,12.3142366067,54.1777823138
1559,780,15,2,turn,False,start,12.3142366067,54.1777823138
1560,780,15,2,turn,False,end,12.3142292025,54.1777700111
1561,781,15,2,spray,True,start,12.3142292025,54.1777700111
1562,781,15,2,spray,True,end,12.3143862706,54.1777735156
1563,782,15,2,turn,False,start,12.3143862706,54.1777735156
1564,782,15,2,turn,False,end,12.3144003715,54.1777616927
1565,783,15,2,spray,True,start,12.3144003715,54.1777616927
1566,783,15,2,spray,True,end,12.3142217983,54.1777577083
1567,784,15,2,turn,False,start,12.3142217983,54.1777577083
1568,784,15,2,turn,False,end,12.3142143941,54.1777454056
1569,785,15,2,spray,True,start,12.3142143941,54.1777454056
1570,785,15,2,spray,True,end,12.3144267270,54.1777501432
1571,786,15,2,turn,False,start,12.3144267270,54.1777501432
1572,786,15,2,turn,False,end,12.3144550611,54.1777386379
1573,787,15,2,spray,True,start,12.3144550611,54.1777386379
1574,787,15,2,spray,True,end,12.3142069899,54.1777331029
1575,788,15,2,turn,False,start,12.3142069899,54.1777331029
1576,788,15,2,turn,False,end,12.3141995857,54.1777208001
1577,789,15,2,spray,True,start,12.3141995857,54.1777208001
1578,789,15,2,spray,True,end,12.3144833953,54.1777271325
1579,790,15,2,turn,False,start,12.3144833953,54.1777271325
1580,790,15,2,turn,False,end,12.3145266447,54.1777159599
1581,791,15,2,spray,True,start,12.3145266447,54.1777159599
1582,791,15,2,spray,True,end,12.3141921815,54.1777084974
1583,792,15,2,turn,False,start,12.3141921815,54.1777084974
1584,792,15,2,turn,False,end,12.3141982571,54.1776964954
1585,793,15,2,spray,True,start,12.3141982571,54.1776964954
1586,793,15,2,spray,True,end,12.3145765900,54.1777049367
1587,794,15,2,turn,False,start,12.3145765900,54.1777049367
1588,794,15,2,turn,False,end,12.3145958783,54.1776932295
1589,795,15,2,spray,True,start,12.3145958783,54.1776932295
1590,795,15,2,spray,True,end,12.3142101295,54.1776846228
1591,796,15,2,turn,False,start,12.3142101295,54.1776846228
1592,796,15,2,turn,False,end,12.3142220019,54.1776727502
1593,797,15,2,spray,True,start,12.3142220019,54.1776727502
1594,797,15,2,spray,True,end,12.3146062388,54.1776813231
1595,798,15,2,turn,False,start,12.3146062388,54.1776813231
1596,798,15,2,turn,False,end,12.3146175823,54.1776694387
1597,799,15,2,spray,True,start,12.3146175823,54.1776694387
1598,799,15,2,spray,True,end,12.3142527001,54.1776612977
1599,800,15,2,turn,False,start,12.3142527001,54.1776612977
1600,800,15,2,turn,False,end,12.3142835716,54.1776498490
1601,801,15,2,spray,True,start,12.3142835716,54.1776498490
1602,801,15,2,spray,True,end,12.3146428242,54.1776578643
1603,802,15,2,turn,False,start,12.3146428242,54.1776578643
1604,802,15,2,turn,False,end,12.3146680661,54.1776462899
1605,803,15,2,spray,True,start,12.3146680661,54.1776462899
1606,803,15,2,spray,True,end,12.3143144431,54.1776384003
1607,804,15,2,turn,False,start,12.3143144431,54.1776384003
1608,804,15,2,turn,False,end,12.3143396045,54.1776268241
1609,805,15,2,spray,True,start,12.3143396045,54.1776268241
1610,805,15,2,spray,True,end,12.3146933079,54.1776347155
1611,806,15,2,turn,False,start,12.3146933079,54.1776347155
1612,806,15,2,turn,False,end,12.3146934225,54.1776225805
1613,807,15,2,spray,True,start,12.3146934225,54.1776225805
1614,807,15,2,spray,True,end,12.3143451583,54.1776148105
1615,808,15,2,turn,False,start,12.3143451583,54.1776148105
1616,808,15,2,turn,False,end,12.3143507121,54.1776027969
1617,809,15,2,spray,True,start,12.3143507121,54.1776027969
1618,809,15,2,spray,True,end,12.3146883607,54.1776103301
1619,810,15,2,turn,False,start,12.3146883607,54.1776103301
1620,810,15,2,turn,False,end,12.3146832989,54.1775980796
1621,811,15,2,spray,True,start,12.3146832989,54.1775980796
1622,811,15,2,spray,True,end,12.3143562658,54.1775907833
1623,812,15,2,turn,False,start,12.3143562658,54.1775907833
1624,812,15,2,turn,False,end,12.3143618196,54.1775787697
1625,813,15,2,spray,True,start,12.3143618196,54.1775787697
1626,813,15,2,spray,True,end,12.3146698523,54.1775856421
1627,814,15,2,turn,False,start,12.3146698523,54.1775856421
1628,814,15,2,turn,False,end,12.3146392330,54.1775728215
1629,815,15,2,spray,True,start,12.3146392330,54.1775728215
1630,815,15,2,spray,True,end,12.3143673734,54.1775667561
1631,816,15,2,turn,False,start,12.3143673734,54.1775667561
1632,816,15,2,turn,False,end,12.3143729272,54.1775547425
1633,817,15,2,spray,True,start,12.3143729272,54.1775547425
1634,817,15,2,spray,True,end,12.3145543732,54.1775587908
1635,818,15,2,turn,False,start,12.3145543732,54.1775587908
1636,818,15,2,turn,False,end,12.3145053246,54.1775455589
1637,819,15,2,spray,True,start,12.3145053246,54.1775455589
1638,819,15,2,spray,True,end,12.3143784809,54.1775427289
1639,820,15,2,turn,False,start,12.3143784809,54.1775427289
1640,820,15,2,turn,False,end,12.3143840347,54.1775307153
1641,821,15,2,spray,True,start,12.3143840347,54.1775307153
1642,821,15,2,spray,True,end,12.3144845700,54.1775329584
1643,822,15,2,turn,False,start,12.3144845700,54.1775329584
1644,822,15,2,turn,False,end,12.3144638155,54.1775203578
1645,823,15,2,spray,True,start,12.3144638155,54.1775203578
1646,823,15,2,spray,True,end,12.3144277342,54.1775195528
1647,824,16,3,transit,False,start,12.3144277342,54.1775195528
1648,824,16,3,transit,False,end,12.3137924148,54.1776504192
1649,825,16,3,spray,True,start,12.3137924148,54.1776504192
1650,825,16,3,spray,True,end,12.3137731282,54.1776499888
1651,826,16,3,turn,False,start,12.3137731282,54.1776499888
1652,826,16,3,turn,False,end,12.3137022887,54.1776362703
1653,827,16,3,spray,True,start,12.3137022887,54.1776362703
1654,827,16,3,spray,True,end,12.3138274549,54.1776390636
1655,828,16,3,turn,False,start,12.3138274549,54.1776390636
1656,828,16,3,turn,False,end,12.3138624949,54.1776277081
1657,829,16,3,spray,True,start,12.3138624949,54.1776277081
1658,829,16,3,spray,True,end,12.3136456165,54.1776228680
1659,830,16,3,turn,False,start,12.3136456165,54.1776228680
1660,830,16,3,turn,False,end,12.3136454739,54.1776107273
1661,831,16,3,spray,True,start,12.3136454739,54.1776107273
1662,831,16,3,spray,True,end,12.3138975350,54.1776163525
1663,832,16,3,turn,False,start,12.3138975350,54.1776163525
1664,832,16,3,turn,False,end,12.3139325750,54.1776049969
1665,833,16,3,spray,True,start,12.3139325750,54.1776049969
1666,833,16,3,spray,True,end,12.3136453313,54.1775985866
1667,834,16,3,turn,False,start,12.3136453313,54.1775985866
1668,834,16,3,turn,False,end,12.3136451888,54.1775864459
1669,835,16,3,spray,True,start,12.3136451888,54.1775864459
1670,835,16,3,spray,True,end,12.3139798941,54.1775939153
1671,836,16,3,turn,False,start,12.3139798941,54.1775939153
1672,836,16,3,turn,False,end,12.3140530045,54.1775834092
1673,837,16,3,spray,True,start,12.3140530045,54.1775834092
1674,837,16,3,spray,True,end,12.3136450462,54.1775743051
1675,838,16,3,turn,False,start,12.3136450462,54.1775743051
1676,838,16,3,turn,False,end,12.3136449036,54.1775621644
1677,839,16,3,spray,True,start,12.3136449036,54.1775621644
1678,839,16,3,spray,True,end,12.3140613564,54.1775714581
1679,840,16,3,turn,False,start,12.3140613564,54.1775714581
1680,840,16,3,turn,False,end,12.3140697084,54.1775595069
1681,841,16,3,spray,True,start,12.3140697084,54.1775595069
1682,841,16,3,spray,True,end,12.3136400533,54.1775499187
1683,842,16,3,turn,False,start,12.3136400533,54.1775499187
1684,842,16,3,turn,False,end,12.3136252528,54.1775374508
1685,843,16,3,spray,True,start,12.3136252528,54.1775374508
1686,843,16,3,spray,True,end,12.3140780604,54.1775475558
1687,844,16,3,turn,False,start,12.3140780604,54.1775475558
1688,844,16,3,turn,False,end,12.3140864123,54.1775356046
1689,845,16,3,spray,True,start,12.3140864123,54.1775356046
1690,845,16,3,spray,True,end,12.3136104524,54.1775249830
1691,846,16,3,turn,False,start,12.3136104524,54.1775249830
1692,846,16,3,turn,False,end,12.3135956519,54.1775125151
1693,847,16,3,spray,True,start,12.3135956519,54.1775125151
1694,847,16,3,spray,True,end,12.3140772529,54.1775232627
1695,848,16,3,turn,False,start,12.3140772529,54.1775232627
1696,848,16,3,turn,False,end,12.3140598084,54.1775107359
1697,849,16,3,spray,True,start,12.3140598084,54.1775107359
1698,849,16,3,spray,True,end,12.3135919979,54.1775002960
1699,850,16,3,turn,False,start,12.3135919979,54.1775002960
1700,850,16,3,turn,False,end,12.3135972513,54.1774882758
1701,851,16,3,spray,True,start,12.3135972513,54.1774882758
1702,851,16,3,spray,True,end,12.3140118531,54.1774975283
1703,852,16,3,turn,False,start,12.3140118531,54.1774975283
1704,852,16,3,turn,False,end,12.3139239177,54.1774834284
1705,853,16,3,spray,True,start,12.3139239177,54.1774834284
1706,853,16,3,spray,True,end,12.3136049871,54.1774763109
1707,854,16,3,turn,False,start,12.3136049871,54.1774763109
1708,854,16,3,turn,False,end,12.3136324736,54.1774647868
1709,855,16,3,spray,True,start,12.3136324736,54.1774647868
1710,855,16,3,spray,True,end,12.3138450652,54.1774695313
1711,856,16,3,turn,False,start,12.3138450652,54.1774695313
1712,856,16,3,turn,False,end,12.3138057443,54.1774565162
1713,857,16,3,spray,True,start,12.3138057443,54.1774565162
1714,857,16,3,spray,True,end,12.3136599602,54.1774532627
1715,858,16,3,turn,False,start,12.3136599602,54.1774532627
1716,858,16,3,turn,False,end,12.3136874467,54.1774417386
1717,859,16,3,spray,True,start,12.3136874467,54.1774417386
1718,859,16,3,spray,True,end,12.3137664234,54.1774435012
1719,860,17,4,transit,False,start,12.3137664234,54.1774435012
1720,860,17,4,transit,False,end,12.3132826948,54.1773837284
1721,861,17,4,spray,True,start,12.3132826948,54.1773837284
1722,861,17,4,spray,True,end,12.3133244710,54.1773846609
1723,862,17,4,turn,False,start,12.3133244710,54.1773846609
1724,862,17,4,turn,False,end,12.3133972917,54.1773741487
1725,863,17,4,spray,True,start,12.3133972917,54.1773741487
1726,863,17,4,spray,True,end,12.3132045261,54.1773698460
1727,864,17,4,turn,False,start,12.3132045261,54.1773698460
1728,864,17,4,turn,False,end,12.3131582079,54.1773566746
1729,865,17,4,spray,True,start,12.3131582079,54.1773566746
1730,865,17,4,spray,True,end,12.3134701123,54.1773636365
1731,866,17,4,turn,False,start,12.3134701123,54.1773636365
1732,866,17,4,turn,False,end,12.3134940208,54.1773520326
1733,867,17,4,spray,True,start,12.3134940208,54.1773520326
1734,867,17,4,spray,True,end,12.3131546235,54.1773444571
1735,868,17,4,turn,False,start,12.3131546235,54.1773444571
1736,868,17,4,turn,False,end,12.3131510390,54.1773322395
1737,869,17,4,spray,True,start,12.3131510390,54.1773322395
1738,869,17,4,spray,True,end,12.3135080889,54.1773402091
1739,870,17,4,turn,False,start,12.3135080889,54.1773402091
1740,870,17,4,turn,False,end,12.3135108575,54.1773281334
1741,871,17,4,spray,True,start,12.3135108575,54.1773281334
1742,871,17,4,spray,True,end,12.3131474546,54.1773200220
1743,872,17,4,turn,False,start,12.3131474546,54.1773200220
1744,872,17,4,turn,False,end,12.3131438701,54.1773078045
1745,873,17,4,spray,True,start,12.3131438701,54.1773078045
1746,873,17,4,spray,True,end,12.3135134290,54.1773160532
1747,874,17,4,turn,False,start,12.3135134290,54.1773160532
1748,874,17,4,turn,False,end,12.3135160006,54.1773039731
1749,875,17,4,spray,True,start,12.3135160006,54.1773039731
1750,875,17,4,spray,True,end,12.3131402857,54.1772955869
1751,876,17,4,turn,False,start,12.3131402857,54.1772955869
1752,876,17,4,turn,False,end,12.3131367012,54.1772833694
1753,877,17,4,spray,True,start,12.3131367012,54.1772833694
1754,877,17,4,spray,True,end,12.3135185722,54.1772918930
1755,878,17,4,turn,False,start,12.3135185722,54.1772918930
1756,878,17,4,turn,False,end,12.3135211437,54.1772798128
1757,879,17,4,spray,True,start,12.3135211437,54.1772798128
1758,879,17,4,spray,True,end,12.3131432556,54.1772713782
1759,880,17,4,turn,False,start,12.3131432556,54.1772713782
1760,880,17,4,turn,False,end,12.3131578756,54.1772595670
1761,881,17,4,spray,True,start,12.3131578756,54.1772595670
1762,881,17,4,spray,True,end,12.3135192283,54.1772676326
1763,882,17,4,turn,False,start,12.3135192283,54.1772676326
1764,882,17,4,turn,False,end,12.3135147015,54.1772553940
1765,883,17,4,spray,True,start,12.3135147015,54.1772553940
1766,883,17,4,spray,True,end,12.3131724957,54.1772477558
1767,884,17,4,turn,False,start,12.3131724957,54.1772477558
1768,884,17,4,turn,False,end,12.3131871157,54.1772359446
1769,885,17,4,spray,True,start,12.3131871157,54.1772359446
1770,885,17,4,spray,True,end,12.3135056367,54.1772430542
1771,886,17,4,turn,False,start,12.3135056367,54.1772430542
1772,886,17,4,turn,False,end,12.3134869312,54.1772304991
1773,887,17,4,spray,True,start,12.3134869312,54.1772304991
1774,887,17,4,spray,True,end,12.3132017357,54.1772241334
1775,888,17,4,turn,False,start,12.3132017357,54.1772241334
1776,888,17,4,turn,False,end,12.3132163558,54.1772123222
1777,889,17,4,spray,True,start,12.3132163558,54.1772123222
1778,889,17,4,spray,True,end,12.3134682257,54.1772179441
1779,890,17,4,turn,False,start,12.3134682257,54.1772179441
1780,890,17,4,turn,False,end,12.3134495203,54.1772053891
1781,891,17,4,spray,True,start,12.3134495203,54.1772053891
1782,891,17,4,spray,True,end,12.3132309758,54.1772005111
1783,892,17,4,turn,False,start,12.3132309758,54.1772005111
1784,892,17,4,turn,False,end,12.3132455958,54.1771886999
1785,893,17,4,spray,True,start,12.3132455958,54.1771886999
1786,893,17,4,spray,True,end,12.3134308149,54.1771928341
1787,894,17,4,turn,False,start,12.3134308149,54.1771928341
1788,894,17,4,turn,False,end,12.3134121094,54.1771802790
1789,895,17,4,spray,True,start,12.3134121094,54.1771802790
1790,895,17,4,spray,True,end,12.3132752733,54.1771772248
1791,896,17,4,turn,False,start,12.3132752733,54.1771772248
1792,896,17,4,turn,False,end,12.3133055751,54.1771657636
1793,897,17,4,spray,True,start,12.3133055751,54.1771657636
1794,897,17,4,spray,True,end,12.3133934040,54.1771677240
1795,898,17,4,turn,False,start,12.3133934040,54.1771677240
1796,898,17,4,turn,False,end,12.3133611930,54.1771548675
1797,899,17,4,spray,True,start,12.3133611930,54.1771548675
1798,899,17,4,spray,True,end,12.3133358768,54.1771543024
1799,900,18,5,transit,False,start,12.3133358768,54.1771543024
1800,900,18,5,transit,False,end,12.3108851101,54.1771985839
1801,901,18,5,spray,True,start,12.3108851101,54.1771985839
1802,901,18,5,spray,True,end,12.3109714529,54.1772005128
1803,902,18,5,turn,False,start,12.3109714529,54.1772005128
1804,902,18,5,turn,False,end,12.3109851528,54.1771886813
1805,903,18,5,spray,True,start,12.3109851528,54.1771886813
1806,903,18,5,spray,True,end,12.3108706396,54.1771861230
1807,904,18,5,turn,False,start,12.3108706396,54.1771861230
1808,904,18,5,turn,False,end,12.3108561691,54.1771736622
1809,905,18,5,spray,True,start,12.3108561691,54.1771736622
1810,905,18,5,spray,True,end,12.3109988527,54.1771768499
1811,906,18,5,turn,False,start,12.3109988527,54.1771768499
1812,906,18,5,turn,False,end,12.3110088190,54.1771649350
1813,907,18,5,spray,True,start,12.3110088190,54.1771649350
1814,907,18,5,spray,True,end,12.3108416987,54.1771612014
1815,908,18,5,turn,False,start,12.3108416987,54.1771612014
1816,908,18,5,turn,False,end,12.3108223653,54.1771486319
1817,909,18,5,spray,True,start,12.3108223653,54.1771486319
1818,909,18,5,spray,True,end,12.3110018964,54.1771526428
1819,910,18,5,turn,False,start,12.3110018964,54.1771526428
1820,910,18,5,turn,False,end,12.3109949739,54.1771403506
1821,911,18,5,spray,True,start,12.3109949739,54.1771403506
1822,911,18,5,spray,True,end,12.3107241223,54.1771342994
1823,912,18,5,turn,False,start,12.3107241223,54.1771342994
1824,912,18,5,turn,False,end,12.3106392262,54.1771202651
1825,913,18,5,spray,True,start,12.3106392262,54.1771202651
1826,913,18,5,spray,True,end,12.3109880514,54.1771280584
1827,914,18,5,turn,False,start,12.3109880514,54.1771280584
1828,914,18,5,turn,False,end,12.3109811289,54.1771157662
1829,915,18,5,spray,True,start,12.3109811289,54.1771157662
1830,915,18,5,spray,True,end,12.3106347466,54.1771080275
1831,916,18,5,turn,False,start,12.3106347466,54.1771080275
1832,916,18,5,turn,False,end,12.3106302670,54.1770957898
1833,917,18,5,spray,True,start,12.3106302670,54.1770957898
1834,917,18,5,spray,True,end,12.3109798763,54.1771036007
1835,918,18,5,turn,False,start,12.3109798763,54.1771036007
1836,918,18,5,turn,False,end,12.3109804625,54.1770914763
1837,919,18,5,spray,True,start,12.3109804625,54.1770914763
1838,919,18,5,spray,True,end,12.3106257874,54.1770835522
1839,920,18,5,turn,False,start,12.3106257874,54.1770835522
1840,920,18,5,turn,False,end,12.3106303468,54.1770715166
1841,921,18,5,spray,True,start,12.3106303468,54.1770715166
1842,921,18,5,spray,True,end,12.3109810487,54.1770793518
1843,922,18,5,turn,False,start,12.3109810487,54.1770793518
1844,922,18,5,turn,False,end,12.3109816349,54.1770672274
1845,923,18,5,spray,True,start,12.3109816349,54.1770672274
1846,923,18,5,spray,True,end,12.3106375553,54.1770595401
1847,924,18,5,turn,False,start,12.3106375553,54.1770595401
1848,924,18,5,turn,False,end,12.3106447638,54.1770475636
1849,925,18,5,spray,True,start,12.3106447638,54.1770475636
1850,925,18,5,spray,True,end,12.3109822211,54.1770551029
1851,926,18,5,turn,False,start,12.3109822211,54.1770551029
1852,926,18,5,turn,False,end,12.3109828073,54.1770429785
1853,927,18,5,spray,True,start,12.3109828073,54.1770429785
1854,927,18,5,spray,True,end,12.3106519723,54.1770355871
1855,928,18,5,turn,False,start,12.3106519723,54.1770355871
1856,928,18,5,turn,False,end,12.3106591808,54.1770236107
1857,929,18,5,spray,True,start,12.3106591808,54.1770236107
1858,929,18,5,spray,True,end,12.3109833935,54.1770308541
1859,930,18,5,turn,False,start,12.3109833935,54.1770308541
1860,930,18,5,turn,False,end,12.3109370105,54.1770176803
1861,931,18,5,spray,True,start,12.3109370105,54.1770176803
1862,931,18,5,spray,True,end,12.3107043665,54.1770124827
1863,932,18,5,turn,False,start,12.3107043665,54.1770124827
1864,932,18,5,turn,False,end,12.3107544864,54.1770014649
1865,933,18,5,spray,True,start,12.3107544864,54.1770014649
1866,933,18,5,spray,True,end,12.3108882113,54.1770044526
1867,934,18,5,turn,False,start,12.3108882113,54.1770044526
1868,934,18,5,turn,False,end,12.3108394121,54.1769912248
1869,935,18,5,spray,True,start,12.3108394121,54.1769912248
1870,935,18,5,spray,True,end,12.3108046062,54.1769904472
