do_jump_id,command,command_name,latitude,longitude,altitude_m,speed_mps,spray_on
679,16,WAYPOINT_SPRAY,54.1765744982,12.3181101365,10.0,3.5,False
680,16,WAYPOINT_TURN,54.1765865468,12.3181061442,10.0,3.5,False
681,16,WAYPOINT_SPRAY,54.1765600282,12.3169162225,10.0,3.5,False
682,16,WAYPOINT_TURN,54.1765726403,12.3169375133,10.0,3.5,False
683,16,WAYPOINT_SPRAY,54.1765985954,12.3181021519,10.0,3.5,False
684,16,WAYPOINT_TURN,54.1766106439,12.3180981596,10.0,3.5,False
685,16,WAYPOINT_SPRAY,54.1765852524,12.3169588042,10.0,3.5,False
686,16,WAYPOINT_TURN,54.1766014105,12.3171391806,10.0,3.5,False
687,16,WAYPOINT_SPRAY,54.1766048921,12.3172953892,10.0,3.5,False
688,16,WAYPOINT_TURN,54.1766058454,12.3173381605,10.0,3.5,False
689,16,WAYPOINT_SPRAY,54.1766226925,12.3180941673,10.0,3.5,False
690,16,WAYPOINT_TURN,54.176634741,12.318090175,10.0,3.5,False
691,16,WAYPOINT_SPRAY,54.1766185375,12.317363045,10.0,3.5,False
692,16,WAYPOINT_TURN,54.1766311456,12.3173841596,10.0,3.5,False
693,16,WAYPOINT_SPRAY,54.1766467896,12.3180861827,10.0,3.5,False
694,16,WAYPOINT_TURN,54.1766588382,12.3180821904,10.0,3.5,False
695,16,WAYPOINT_SPRAY,54.1766544515,12.3178853201,10.0,3.5,False
696,16,WAYPOINT_TURN,54.1766530209,12.3178211184,10.0,3.5,False
697,16,WAYPOINT_SPRAY,54.1766434258,12.3173905611,10.0,3.5,False
698,16,WAYPOINT_TURN,54.176655706,12.3173969625,10.0,3.5,False
699,16,WAYPOINT_SPRAY,54.1766636341,12.3177527165,10.0,3.5,False
700,16,WAYPOINT_TURN,54.1766673465,12.3179193141,10.0,3.5,False
701,16,WAYPOINT_SPRAY,54.1766708867,12.3180781981,10.0,3.5,False
702,16,WAYPOINT_TURN,54.1766829353,12.3180742058,10.0,3.5,False
703,16,WAYPOINT_SPRAY,54.1766795776,12.3179235165,10.0,3.5,False
704,16,WAYPOINT_TURN,54.1766745295,12.3176969738,10.0,3.5,False
705,16,WAYPOINT_SPRAY,54.1766679862,12.317403364,10.0,3.5,False
706,16,WAYPOINT_TURN,54.1766802664,12.3174097655,10.0,3.5,False
707,16,WAYPOINT_SPRAY,54.1766857995,12.317658046,10.0,3.5,False
708,16,WAYPOINT_TURN,54.1766918088,12.3179277188,10.0,3.5,False
709,16,WAYPOINT_SPRAY,54.1766949838,12.3180702135,10.0,3.5,False
710,16,WAYPOINT_TURN,54.1767070324,12.3180662211,10.0,3.5,False
711,16,WAYPOINT_SPRAY,54.1767040399,12.3179319212,10.0,3.5,False
712,16,WAYPOINT_TURN,54.1766970695,12.3176191181,10.0,3.5,False
713,16,WAYPOINT_SPRAY,54.1766932258,12.3174466441,10.0,3.5,False
714,16,WAYPOINT_TURN,54.1767065575,12.3175002298,10.0,3.5,False
715,16,WAYPOINT_SPRAY,54.1767083395,12.3175801902,10.0,3.5,False
716,16,WAYPOINT_TURN,54.1767162711,12.3179361235,10.0,3.5,False
717,16,WAYPOINT_SPRAY,54.176719081,12.3180622288,10.0,3.5,False
718,16,WAYPOINT_TURN,54.1767311275,12.3180581442,10.0,3.5,False
719,16,WAYPOINT_SPRAY,54.1767285022,12.3179403259,10.0,3.5,False
720,16,WAYPOINT_TURN,54.1767409752,12.31795538,10.0,3.5,False
721,16,WAYPOINT_SPRAY,54.1767426001,12.3180283052,10.0,3.5,False
722,16,WAYPOINT_TRANSIT,54.1771306025,12.3187354542,10.0,3.5,False
723,16,WAYPOINT_SPRAY,54.1771311606,12.3187605073,10.0,3.5,False
724,16,WAYPOINT_TURN,54.1771444806,12.3188135942,10.0,3.5,False
725,16,WAYPOINT_SPRAY,54.1771419017,12.3186978206,10.0,3.5,False
726,16,WAYPOINT_TURN,54.1771532009,12.3186601869,10.0,3.5,False
727,16,WAYPOINT_SPRAY,54.1771570467,12.318832835,10.0,3.5,False
728,16,WAYPOINT_TURN,54.1771696128,12.3188520759,10.0,3.5,False
729,16,WAYPOINT_SPRAY,54.1771645,12.3186225533,10.0,3.5,False
730,16,WAYPOINT_TURN,54.1771757992,12.3185849196,10.0,3.5,False
731,16,WAYPOINT_SPRAY,54.1771821789,12.3188713168,10.0,3.5,False
732,16,WAYPOINT_TURN,54.1771945047,12.31887977,10.0,3.5,False
733,16,WAYPOINT_SPRAY,54.1771870983,12.3185472859,10.0,3.5,False
734,16,WAYPOINT_TURN,54.1771983975,12.3185096522,10.0,3.5,False
735,16,WAYPOINT_SPRAY,54.1772066247,12.3188789855,10.0,3.5,False
736,16,WAYPOINT_TURN,54.1772187448,12.318878201,10.0,3.5,False
737,16,WAYPOINT_SPRAY,54.1772102205,12.3184955364,10.0,3.5,False
738,16,WAYPOINT_TURN,54.17722228,12.3184920332,10.0,3.5,False
739,16,WAYPOINT_SPRAY,54.1772306044,12.318865724,10.0,3.5,False
740,16,WAYPOINT_TURN,54.1772418615,12.3188262,10.0,3.5,False
741,16,WAYPOINT_SPRAY,54.1772343897,12.3184907877,10.0,3.5,False
742,16,WAYPOINT_TURN,54.1772467304,12.3184999091,10.0,3.5,False
743,16,WAYPOINT_SPRAY,54.1772531186,12.3187866759,10.0,3.5,False
744,16,WAYPOINT_TURN,54.1772643757,12.3187471518,10.0,3.5,False
745,16,WAYPOINT_SPRAY,54.1772590712,12.3185090305,10.0,3.5,False
746,16,WAYPOINT_TURN,54.1772714119,12.3185181519,10.0,3.5,False
747,16,WAYPOINT_SPRAY,54.1772756328,12.3187076277,10.0,3.5,False
748,16,WAYPOINT_TURN,54.1772868898,12.3186681036,10.0,3.5,False
749,16,WAYPOINT_SPRAY,54.1772837526,12.3185272734,10.0,3.5,False
750,16,WAYPOINT_TURN,54.1772963055,12.3185459218,10.0,3.5,False
751,16,WAYPOINT_SPRAY,54.1772981469,12.3186285794,10.0,3.5,False
752,16,WAYPOINT_TRANSIT,54.1780146954,12.3154420236,10.0,3.5,False
753,16,WAYPOINT_SPRAY,54.1780165708,12.3155261139,10.0,3.5,False
754,16,WAYPOINT_TURN,54.178029271,12.3155513444,10.0,3.5,False
755,16,WAYPOINT_SPRAY,54.1780261904,12.3154132177,10.0,3.5,False
756,16,WAYPOINT_TURN,54.1780376855,12.3153844119,10.0,3.5,False
757,16,WAYPOINT_SPRAY,54.1780416214,12.3155608897,10.0,3.5,False
758,16,WAYPOINT_TURN,54.1780537707,12.3155614161,10.0,3.5,False
759,16,WAYPOINT_SPRAY,54.1780491805,12.3153556061,10.0,3.5,False
760,16,WAYPOINT_TURN,54.1780606756,12.3153268002,10.0,3.5,False
761,16,WAYPOINT_SPRAY,54.1780657859,12.3155559348,10.0,3.5,False
762,16,WAYPOINT_TURN,54.1780778012,12.3155504536,10.0,3.5,False
763,16,WAYPOINT_SPRAY,54.1780723459,12.3153058531,10.0,3.5,False
764,16,WAYPOINT_TURN,54.1780844492,12.3153043207,10.0,3.5,False
765,16,WAYPOINT_SPRAY,54.1780895642,12.3155336594,10.0,3.5,False
766,16,WAYPOINT_TURN,54.1781012157,12.3155118681,10.0,3.5,False
767,16,WAYPOINT_SPRAY,54.1780965526,12.3153027884,10.0,3.5,False
768,16,WAYPOINT_TURN,54.1781086559,12.315301256,10.0,3.5,False
769,16,WAYPOINT_SPRAY,54.1781128672,12.3154900767,10.0,3.5,False
770,16,WAYPOINT_TURN,54.1781245188,12.3154682854,10.0,3.5,False
771,16,WAYPOINT_SPRAY,54.1781207593,12.3152997237,10.0,3.5,False
772,16,WAYPOINT_TURN,54.1781328626,12.3152981913,10.0,3.5,False
773,16,WAYPOINT_SPRAY,54.178135902,12.3154344671,10.0,3.5,False
774,16,WAYPOINT_TURN,54.1781471861,12.3153962026,10.0,3.5,False
775,16,WAYPOINT_SPRAY,54.1781455168,12.315321357,10.0,3.5,False
776,16,WAYPOINT_TRANSIT,54.1778082779,12.3143123047,10.0,3.5,False
777,16,WAYPOINT_SPRAY,54.17780755,12.3142796837,10.0,3.5,False
778,16,WAYPOINT_TURN,54.1777946165,12.3142440109,10.0,3.5,False
779,16,WAYPOINT_SPRAY,54.1777970607,12.3143535523,10.0,3.5,False
780,16,WAYPOINT_TURN,54.1777853385,12.3143721698,10.0,3.5,False
781,16,WAYPOINT_SPRAY,54.1777823138,12.3142366067,10.0,3.5,False
782,16,WAYPOINT_TURN,54.1777700111,12.3142292025,10.0,3.5,False
783,16,WAYPOINT_SPRAY,54.1777735156,12.3143862706,10.0,3.5,False
784,16,WAYPOINT_TURN,54.1777616927,12.3144003715,10.0,3.5,False
785,16,WAYPOINT_SPRAY,54.1777577083,12.3142217983,10.0,3.5,False
786,16,WAYPOINT_TURN,54.1777454056,12.3142143941,10.0,3.5,False
787,16,WAYPOINT_SPRAY,54.1777501432,12.314426727,10.0,3.5,False
788,16,WAYPOINT_TURN,54.1777386379,12.3144550611,10.0,3.5,False
789,16,WAYPOINT_SPRAY,54.1777331029,12.3142069899,10.0,3.5,False
790,16,WAYPOINT_TURN,54.1777208001,12.3141995857,10.0,3.5,False
791,16,WAYPOINT_SPRAY,54.1777271325,12.3144833953,10.0,3.5,False
792,16,WAYPOINT_TURN,54.1777159599,12.3145266447,10.0,3.5,False
793,16,WAYPOINT_SPRAY,54.1777084974,12.3141921815,10.0,3.5,False
794,16,WAYPOINT_TURN,54.1776964954,12.3141982571,10.0,3.5,False
795,16,WAYPOINT_SPRAY,54.1777049367,12.31457659,10.0,3.5,False
796,16,WAYPOINT_TURN,54.1776932295,12.3145958783,10.0,3.5,False
797,16,WAYPOINT_SPRAY,54.1776846228,12.3142101295,10.0,3.5,False
798,16,WAYPOINT_TURN,54.1776727502,12.3142220019,10.0,3.5,False
799,16,WAYPOINT_SPRAY,54.1776813231,12.3146062388,10.0,3.5,False
800,16,WAYPOINT_TURN,54.1776694387,12.3146175823,10.0,3.5,False
801,16,WAYPOINT_SPRAY,54.1776612977,12.3142527001,10.0,3.5,False
802,16,WAYPOINT_TURN,54.177649849,12.3142835716,10.0,3.5,False
803,16,WAYPOINT_SPRAY,54.1776578643,12.3146428242,10.0,3.5,False
804,16,WAYPOINT_TURN,54.1776462899,12.3146680661,10.0,3.5,False
805,16,WAYPOINT_SPRAY,54.1776384003,12.3143144431,10.0,3.5,False
806,16,WAYPOINT_TURN,54.1776268241,12.3143396045,10.0,3.5,False
807,16,WAYPOINT_SPRAY,54.1776347155,12.3146933079,10.0,3.5,False
808,16,WAYPOINT_TURN,54.1776225805,12.3146934225,10.0,3.5,False
809,16,WAYPOINT_SPRAY,54.1776148105,12.3143451583,10.0,3.5,False
810,16,WAYPOINT_TURN,54.1776027969,12.3143507121,10.0,3.5,False
811,16,WAYPOINT_SPRAY,54.1776103301,12.3146883607,10.0,3.5,False
812,16,WAYPOINT_TURN,54.1775980796,12.3146832989,10.0,3.5,False
813,16,WAYPOINT_SPRAY,54.1775907833,12.3143562658,10.0,3.5,False
814,16,WAYPOINT_TURN,54.1775787697,12.3143618196,10.0,3.5,False
815,16,WAYPOINT_SPRAY,54.1775856421,12.3146698523,10.0,3.5,False
816,16,WAYPOINT_TURN,54.1775728215,12.314639233,10.0,3.5,False
817,16,WAYPOINT_SPRAY,54.1775667561,12.3143673734,10.0,3.5,False
818,16,WAYPOINT_TURN,54.1775547425,12.3143729272,10.0,3.5,False
819,16,WAYPOINT_SPRAY,54.1775587908,12.3145543732,10.0,3.5,False
820,16,WAYPOINT_TURN,54.1775455589,12.3145053246,10.0,3.5,False
821,16,WAYPOINT_SPRAY,54.1775427289,12.3143784809,10.0,3.5,False
822,16,WAYPOINT_TURN,54.1775307153,12.3143840347,10.0,3.5,False
823,16,WAYPOINT_SPRAY,54.1775329584,12.31448457,10.0,3.5,False
824,16,WAYPOINT_TURN,54.1775203578,12.3144638155,10.0,3.5,False
825,16,WAYPOINT_SPRAY,54.1775195528,12.3144277342,10.0,3.5,False
826,16,WAYPOINT_TRANSIT,54.1776504192,12.3137924148,10.0,3.5,False
827,16,WAYPOINT_SPRAY,54.1776499888,12.3137731282,10.0,3.5,False
828,16,WAYPOINT_TURN,54.1776362703,12.3137022887,10.0,3.5,False
829,16,WAYPOINT_SPRAY,54.1776390636,12.3138274549,10.0,3.5,False
830,16,WAYPOINT_TURN,54.1776277081,12.3138624949,10.0,3.5,False
831,16,WAYPOINT_SPRAY,54.177622868,12.3136456165,10.0,3.5,False
832,16,WAYPOINT_TURN,54.1776107273,12.3136454739,10.0,3.5,False
833,16,WAYPOINT_SPRAY,54.1776163525,12.313897535,10.0,3.5,False
834,16,WAYPOINT_TURN,54.1776049969,12.313932575,10.0,3.5,False
835,16,WAYPOINT_SPRAY,54.1775985866,12.3136453313,10.0,3.5,False
836,16,WAYPOINT_TURN,54.1775864459,12.3136451888,10.0,3.5,False
837,16,WAYPOINT_SPRAY,54.1775939153,12.3139798941,10.0,3.5,False
838,16,WAYPOINT_TURN,54.1775834092,12.3140530045,10.0,3.5,False
839,16,WAYPOINT_SPRAY,54.1775743051,12.3136450462,10.0,3.5,False
840,16,WAYPOINT_TURN,54.1775621644,12.3136449036,10.0,3.5,False
841,16,WAYPOINT_SPRAY,54.1775714581,12.3140613564,10.0,3.5,False
842,16,WAYPOINT_TURN,54.1775595069,12.3140697084,10.0,3.5,False
843,16,WAYPOINT_SPRAY,54.1775499187,12.3136400533,10.0,3.5,False
844,16,WAYPOINT_TURN,54.1775374508,12.3136252528,10.0,3.5,False
845,16,WAYPOINT_SPRAY,54.1775475558,12.3140780604,10.0,3.5,False
846,16,WAYPOINT_TURN,54.1775356046,12.3140864123,10.0,3.5,False
847,16,WAYPOINT_SPRAY,54.177524983,12.3136104524,10.0,3.5,False
848,16,WAYPOINT_TURN,54.1775125151,12.3135956519,10.0,3.5,False
849,16,WAYPOINT_SPRAY,54.1775232627,12.3140772529,10.0,3.5,False
850,16,WAYPOINT_TURN,54.1775107359,12.3140598084,10.0,3.5,False
851,16,WAYPOINT_SPRAY,54.177500296,12.3135919979,10.0,3.5,False
852,16,WAYPOINT_TURN,54.1774882758,12.3135972513,10.0,3.5,False
853,16,WAYPOINT_SPRAY,54.1774975283,12.3140118531,10.0,3.5,False
854,16,WAYPOINT_TURN,54.1774834284,12.3139239177,10.0,3.5,False
855,16,WAYPOINT_SPRAY,54.1774763109,12.3136049871,10.0,3.5,False
856,16,WAYPOINT_TURN,54.1774647868,12.3136324736,10.0,3.5,False
857,16,WAYPOINT_SPRAY,54.1774695313,12.3138450652,10.0,3.5,False
858,16,WAYPOINT_TURN,54.1774565162,12.3138057443,10.0,3.5,False
859,16,WAYPOINT_SPRAY,54.1774532627,12.3136599602,10.0,3.5,False
860,16,WAYPOINT_TURN,54.1774417386,12.3136874467,10.0,3.5,False
861,16,WAYPOINT_SPRAY,54.1774435012,12.3137664234,10.0,3.5,False
862,16,WAYPOINT_TRANSIT,54.1773837284,12.3132826948,10.0,3.5,False
863,16,WAYPOINT_SPRAY,54.1773846609,12.313324471,10.0,3.5,False
864,16,WAYPOINT_TURN,54.1773741487,12.3133972917,10.0,3.5,False
865,16,WAYPOINT_SPRAY,54.177369846,12.3132045261,10.0,3.5,False
866,16,WAYPOINT_TURN,54.1773566746,12.3131582079,10.0,3.5,False
867,16,WAYPOINT_SPRAY,54.1773636365,12.3134701123,10.0,3.5,False
868,16,WAYPOINT_TURN,54.1773520326,12.3134940208,10.0,3.5,False
869,16,WAYPOINT_SPRAY,54.1773444571,12.3131546235,10.0,3.5,False
870,16,WAYPOINT_TURN,54.1773322395,12.313151039,10.0,3.5,False
871,16,WAYPOINT_SPRAY,54.1773402091,12.3135080889,10.0,3.5,False
872,16,WAYPOINT_TURN,54.1773281334,12.3135108575,10.0,3.5,False
873,16,WAYPOINT_SPRAY,54.177320022,12.3131474546,10.0,3.5,False
874,16,WAYPOINT_TURN,54.1773078045,12.3131438701,10.0,3.5,False
875,16,WAYPOINT_SPRAY,54.1773160532,12.313513429,10.0,3.5,False
876,16,WAYPOINT_TURN,54.1773039731,12.3135160006,10.0,3.5,False
877,16,WAYPOINT_SPRAY,54.1772955869,12.3131402857,10.0,3.5,False
878,16,WAYPOINT_TURN,54.1772833694,12.3131367012,10.0,3.5,False
879,16,WAYPOINT_SPRAY,54.177291893,12.3135185722,10.0,3.5,False
880,16,WAYPOINT_TURN,54.1772798128,12.3135211437,10.0,3.5,False
881,16,WAYPOINT_SPRAY,54.1772713782,12.3131432556,10.0,3.5,False
882,16,WAYPOINT_TURN,54.177259567,12.3131578756,10.0,3.5,False
883,16,WAYPOINT_SPRAY,54.1772676326,12.3135192283,10.0,3.5,False
884,16,WAYPOINT_TURN,54.177255394,12.3135147015,10.0,3.5,False
885,16,WAYPOINT_SPRAY,54.1772477558,12.3131724957,10.0,3.5,False
886,16,WAYPOINT_TURN,54.1772359446,12.3131871157,10.0,3.5,False
887,16,WAYPOINT_SPRAY,54.1772430542,12.3135056367,10.0,3.5,False
888,16,WAYPOINT_TURN,54.1772304991,12.3134869312,10.0,3.5,False
889,16,WAYPOINT_SPRAY,54.1772241334,12.3132017357,10.0,3.5,False
890,16,WAYPOINT_TURN,54.1772123222,12.3132163558,10.0,3.5,False
891,16,WAYPOINT_SPRAY,54.1772179441,12.3134682257,10.0,3.5,False
892,16,WAYPOINT_TURN,54.1772053891,12.3134495203,10.0,3.5,False
893,16,WAYPOINT_SPRAY,54.1772005111,12.3132309758,10.0,3.5,False
894,16,WAYPOINT_TURN,54.1771886999,12.3132455958,10.0,3.5,False
895,16,WAYPOINT_SPRAY,54.1771928341,12.3134308149,10.0,3.5,False
896,16,WAYPOINT_TURN,54.177180279,12.3134121094,10.0,3.5,False
897,16,WAYPOINT_SPRAY,54.1771772248,12.3132752733,10.0,3.5,False
898,16,WAYPOINT_TURN,54.1771657636,12.3133055751,10.0,3.5,False
899,16,WAYPOINT_SPRAY,54.177167724,12.313393404,10.0,3.5,False
900,16,WAYPOINT_TURN,54.1771548675,12.313361193,10.0,3.5,False
901,16,WAYPOINT_SPRAY,54.1771543024,12.3133358768,10.0,3.5,False
902,16,WAYPOINT_TRANSIT,54.1771985839,12.3108851101,10.0,3.5,False
903,16,WAYPOINT_SPRAY,54.1772005128,12.3109714529,10.0,3.5,False
904,16,WAYPOINT_TURN,54.1771886813,12.3109851528,10.0,3.5,False
905,16,WAYPOINT_SPRAY,54.177186123,12.3108706396,10.0,3.5,False
906,16,WAYPOINT_TURN,54.1771736622,12.3108561691,10.0,3.5,False
907,16,WAYPOINT_SPRAY,54.1771768499,12.3109988527,10.0,3.5,False
908,16,WAYPOINT_TURN,54.177164935,12.311008819,10.0,3.5,False
909,16,WAYPOINT_SPRAY,54.1771612014,12.3108416987,10.0,3.5,False
910,16,WAYPOINT_TURN,54.1771486319,12.3108223653,10.0,3.5,False
911,16,WAYPOINT_SPRAY,54.1771526428,12.3110018964,10.0,3.5,False
912,16,WAYPOINT_TURN,54.1771403506,12.3109949739,10.0,3.5,False
913,16,WAYPOINT_SPRAY,54.1771342994,12.3107241223,10.0,3.5,False
914,16,WAYPOINT_TURN,54.1771202651,12.3106392262,10.0,3.5,False
915,16,WAYPOINT_SPRAY,54.1771280584,12.3109880514,10.0,3.5,False
916,16,WAYPOINT_TURN,54.1771157662,12.3109811289,10.0,3.5,False
917,16,WAYPOINT_SPRAY,54.1771080275,12.3106347466,10.0,3.5,False
918,16,WAYPOINT_TURN,54.1770957898,12.310630267,10.0,3.5,False
919,16,WAYPOINT_SPRAY,54.1771036007,12.3109798763,10.0,3.5,False
920,16,WAYPOINT_TURN,54.1770914763,12.3109804625,10.0,3.5,False
921,16,WAYPOINT_SPRAY,54.1770835522,12.3106257874,10.0,3.5,False
922,16,WAYPOINT_TURN,54.1770715166,12.3106303468,10.0,3.5,False
923,16,WAYPOINT_SPRAY,54.1770793518,12.3109810487,10.0,3.5,False
924,16,WAYPOINT_TURN,54.1770672274,12.3109816349,10.0,3.5,False
925,16,WAYPOINT_SPRAY,54.1770595401,12.3106375553,10.0,3.5,False
926,16,WAYPOINT_TURN,54.1770475636,12.3106447638,10.0,3.5,False
927,16,WAYPOINT_SPRAY,54.1770551029,12.3109822211,10.0,3.5,False
928,16,WAYPOINT_TURN,54.1770429785,12.3109828073,10.0,3.5,False
929,16,WAYPOINT_SPRAY,54.1770355871,12.3106519723,10.0,3.5,False
930,16,WAYPOINT_TURN,54.1770236107,12.3106591808,10.0,3.5,False
931,16,WAYPOINT_SPRAY,54.1770308541,12.3109833935,10.0,3.5,False
932,16,WAYPOINT_TURN,54.1770176803,12.3109370105,10.0,3.5,False
933,16,WAYPOINT_SPRAY,54.1770124827,12.3107043665,10.0,3.5,False
934,16,WAYPOINT_TURN,54.1770014649,12.3107544864,10.0,3.5,False
935,16,WAYPOINT_SPRAY,54.1770044526,12.3108882113,10.0,3.5,False
936,16,WAYPOINT_TURN,54.1769912248,12.3108394121,10.0,3.5,False
937,16,WAYPOINT_SPRAY,54.1769904472,12.3108046062,10.0,3.5,False
938,20,RETURN_TO_LAUNCH,54.176129,12.310159,,3.5,False
